datetime,SP15
2024-01-30 21:00:00,52.15266
2024-01-30 22:00:00,46.49746
2024-01-30 23:00:00,46.22255
2024-01-31 00:00:00,43.35585
2024-01-31 01:00:00,42.68045
2024-01-31 02:00:00,41.46439
2024-01-31 03:00:00,40.52127
2024-01-31 04:00:00,41.66814
2024-01-31 05:00:00,43.73685
2024-01-31 06:00:00,48.73423
2024-01-31 07:00:00,46.42683
2024-01-31 08:00:00,35.54278
2024-01-31 09:00:00,29.28459
2024-01-31 10:00:00,26.09673
2024-01-31 11:00:00,25.79079
2024-01-31 12:00:00,25.0
2024-01-31 13:00:00,25.57966
2024-01-31 14:00:00,27.30634
2024-01-31 15:00:00,36.28833
2024-01-31 16:00:00,44.93905
2024-01-31 17:00:00,48.99651
2024-01-31 18:00:00,49.18929
2024-01-31 19:00:00,47.89104
2024-01-31 20:00:00,46.13458
2024-01-31 21:00:00,45.46719
2024-01-31 22:00:00,40.8599
2024-01-31 23:00:00,40.44318
2024-02-01 00:00:00,38.73534
2024-02-01 01:00:00,36.7632
2024-02-01 02:00:00,36.672
2024-02-01 03:00:00,36.7952
2024-02-01 04:00:00,37.09235
2024-02-01 05:00:00,40.92383
2024-02-01 06:00:00,47.95819
2024-02-01 07:00:00,50.0
2024-02-01 08:00:00,48.20442
2024-02-01 09:00:00,49.66684
2024-02-01 10:00:00,46.65903
2024-02-01 11:00:00,39.53457
2024-02-01 12:00:00,38.78429
2024-02-01 13:00:00,37.3195
2024-02-01 14:00:00,37.35712
2024-02-01 15:00:00,42.5644
2024-02-01 16:00:00,50.18706
2024-02-01 17:00:00,53.40822
2024-02-01 18:00:00,54.30357
2024-02-01 19:00:00,52.58379
2024-02-01 20:00:00,51.96228
2024-02-01 21:00:00,51.07936
2024-02-01 22:00:00,45.61314
2024-02-01 23:00:00,41.22568
2024-02-02 00:00:00,40.34295
2024-02-02 01:00:00,37.77439
2024-02-02 02:00:00,36.46419
2024-02-02 03:00:00,36.37004
2024-02-02 04:00:00,37.56966
2024-02-02 05:00:00,45.11717
2024-02-02 06:00:00,51.83
2024-02-02 07:00:00,48.66307
2024-02-02 08:00:00,36.64927
2024-02-02 09:00:00,25.0
2024-02-02 10:00:00,15.92535
2024-02-02 11:00:00,13.83056
2024-02-02 12:00:00,12.60157
2024-02-02 13:00:00,10.02759
2024-02-02 14:00:00,11.92651
2024-02-02 15:00:00,25.54202
2024-02-02 16:00:00,44.38715
2024-02-02 17:00:00,49.39374
2024-02-02 18:00:00,49.46343
2024-02-02 19:00:00,49.06313
2024-02-02 20:00:00,48.45882
2024-02-02 21:00:00,47.05524
2024-02-02 22:00:00,44.83022
2024-02-02 23:00:00,42.54121
2024-02-03 00:00:00,33.40436
2024-02-03 01:00:00,33.21787
2024-02-03 02:00:00,33.31926
2024-02-03 03:00:00,33.27127
2024-02-03 04:00:00,33.20659
2024-02-03 05:00:00,36.08489
2024-02-03 06:00:00,47.80352
2024-02-03 07:00:00,37.91346
2024-02-03 08:00:00,6.61241
2024-02-03 09:00:00,1.00512
2024-02-03 10:00:00,0.73014
2024-02-03 11:00:00,0.00986
2024-02-03 12:00:00,-0.58803
2024-02-03 13:00:00,-0.13224
2024-02-03 14:00:00,0.65455
2024-02-03 15:00:00,19.12984
2024-02-03 16:00:00,45.76275
2024-02-03 17:00:00,47.5589
2024-02-03 18:00:00,47.01954
2024-02-03 19:00:00,47.16078
2024-02-03 20:00:00,46.90412
2024-02-03 21:00:00,46.67555
2024-02-03 22:00:00,42.28436
2024-02-03 23:00:00,40.78788
2024-02-04 00:00:00,42.86863
2024-02-04 01:00:00,42.26463
2024-02-04 02:00:00,41.4958
2024-02-04 03:00:00,41.21577
2024-02-04 04:00:00,40.56855
2024-02-04 05:00:00,42.00867
2024-02-04 06:00:00,43.27819
2024-02-04 07:00:00,38.3287
2024-02-04 08:00:00,34.96367
2024-02-04 09:00:00,29.39779
2024-02-04 10:00:00,28.66612
2024-02-04 11:00:00,27.60043
2024-02-04 12:00:00,26.12682
2024-02-04 13:00:00,24.30752
2024-02-04 14:00:00,28.06996
2024-02-04 15:00:00,35.08149
2024-02-04 16:00:00,51.07532
2024-02-04 17:00:00,51.2868
2024-02-04 18:00:00,51.63381
2024-02-04 19:00:00,51.57636
2024-02-04 20:00:00,51.50915
2024-02-04 21:00:00,50.64387
2024-02-04 22:00:00,46.46052
2024-02-04 23:00:00,43.9501
2024-02-05 00:00:00,46.93879
2024-02-05 01:00:00,46.54664
2024-02-05 02:00:00,44.59158
2024-02-05 03:00:00,44.96133
2024-02-05 04:00:00,46.2079
2024-02-05 05:00:00,48.4836
2024-02-05 06:00:00,54.10728
2024-02-05 07:00:00,56.00199
2024-02-05 08:00:00,52.05365
2024-02-05 09:00:00,51.60196
2024-02-05 10:00:00,44.1993
2024-02-05 11:00:00,43.31843
2024-02-05 12:00:00,42.9517
2024-02-05 13:00:00,43.41645
2024-02-05 14:00:00,44.22321
2024-02-05 15:00:00,54.16455
2024-02-05 16:00:00,61.82047
2024-02-05 17:00:00,63.35677
2024-02-05 18:00:00,62.0172
2024-02-05 19:00:00,59.29891
2024-02-05 20:00:00,58.6959
2024-02-05 21:00:00,57.93802
2024-02-05 22:00:00,49.7329
2024-02-05 23:00:00,48.77154
2024-02-06 00:00:00,48.19432
2024-02-06 01:00:00,43.64195
2024-02-06 02:00:00,43.41228
2024-02-06 03:00:00,43.31052
2024-02-06 04:00:00,43.78946
2024-02-06 05:00:00,52.03685
2024-02-06 06:00:00,55.08077
2024-02-06 07:00:00,55.45177
2024-02-06 08:00:00,52.09639
2024-02-06 09:00:00,48.33
2024-02-06 10:00:00,45.74938
2024-02-06 11:00:00,41.6609
2024-02-06 12:00:00,41.51754
2024-02-06 13:00:00,41.47904
2024-02-06 14:00:00,41.61709
2024-02-06 15:00:00,45.50807
2024-02-06 16:00:00,51.99321
2024-02-06 17:00:00,52.13
2024-02-06 18:00:00,51.85902
2024-02-06 19:00:00,51.01974
2024-02-06 20:00:00,50.90663
2024-02-06 21:00:00,50.59615
2024-02-06 22:00:00,48.69499
2024-02-06 23:00:00,47.04142
2024-02-07 00:00:00,43.26877
2024-02-07 01:00:00,39.75333
2024-02-07 02:00:00,39.42885
2024-02-07 03:00:00,38.49477
2024-02-07 04:00:00,41.01525
2024-02-07 05:00:00,44.45906
2024-02-07 06:00:00,53.67912
2024-02-07 07:00:00,48.57633
2024-02-07 08:00:00,37.91634
2024-02-07 09:00:00,22.18656
2024-02-07 10:00:00,18.24594
2024-02-07 11:00:00,8.08991
2024-02-07 12:00:00,9.26647
2024-02-07 13:00:00,12.75338
2024-02-07 14:00:00,18.24837
2024-02-07 15:00:00,31.57751
2024-02-07 16:00:00,46.97085
2024-02-07 17:00:00,53.36279
2024-02-07 18:00:00,52.37214
2024-02-07 19:00:00,51.67448
2024-02-07 20:00:00,48.73122
2024-02-07 21:00:00,47.01721
2024-02-07 22:00:00,46.70466
2024-02-07 23:00:00,43.16587
2024-02-08 00:00:00,37.40112
2024-02-08 01:00:00,37.807
2024-02-08 02:00:00,37.53055
2024-02-08 03:00:00,37.50225
2024-02-08 04:00:00,38.11097
2024-02-08 05:00:00,46.04174
2024-02-08 06:00:00,55.65085
2024-02-08 07:00:00,47.52224
2024-02-08 08:00:00,18.61398
2024-02-08 09:00:00,3.41263
2024-02-08 10:00:00,1.0
2024-02-08 11:00:00,-1.16701
2024-02-08 12:00:00,-1.0
2024-02-08 13:00:00,-1.45231
2024-02-08 14:00:00,0.71809
2024-02-08 15:00:00,4.94342
2024-02-08 16:00:00,44.089
2024-02-08 17:00:00,58.16931
2024-02-08 18:00:00,57.42594
2024-02-08 19:00:00,57.46754
2024-02-08 20:00:00,56.87762
2024-02-08 21:00:00,56.19454
2024-02-08 22:00:00,47.04628
2024-02-08 23:00:00,45.44857
2024-02-09 00:00:00,44.64346
2024-02-09 01:00:00,44.21033
2024-02-09 02:00:00,44.14201
2024-02-09 03:00:00,44.26391
2024-02-09 04:00:00,46.05272
2024-02-09 05:00:00,60.97214
2024-02-09 06:00:00,67.56408
2024-02-09 07:00:00,59.36298
2024-02-09 08:00:00,32.11171
2024-02-09 09:00:00,12.70323
2024-02-09 10:00:00,8.09155
2024-02-09 11:00:00,4.02659
2024-02-09 12:00:00,3.92823
2024-02-09 13:00:00,4.22691
2024-02-09 14:00:00,4.34125
2024-02-09 15:00:00,18.25814
2024-02-09 16:00:00,50.28425
2024-02-09 17:00:00,59.20562
2024-02-09 18:00:00,59.17353
2024-02-09 19:00:00,58.82367
2024-02-09 20:00:00,58.591
2024-02-09 21:00:00,56.82549
2024-02-09 22:00:00,54.61766
2024-02-09 23:00:00,47.1111
2024-02-10 00:00:00,48.18269
2024-02-10 01:00:00,47.50591
2024-02-10 02:00:00,46.91705
2024-02-10 03:00:00,46.33488
2024-02-10 04:00:00,47.1979
2024-02-10 05:00:00,48.77135
2024-02-10 06:00:00,56.80703
2024-02-10 07:00:00,46.43119
2024-02-10 08:00:00,9.47956
2024-02-10 09:00:00,-5.0
2024-02-10 10:00:00,-8.0
2024-02-10 11:00:00,-11.06727
2024-02-10 12:00:00,-12.33515
2024-02-10 13:00:00,-12.20454
2024-02-10 14:00:00,-9.89902
2024-02-10 15:00:00,-4.01473
2024-02-10 16:00:00,43.63088
2024-02-10 17:00:00,57.3973
2024-02-10 18:00:00,57.67022
2024-02-10 19:00:00,57.90088
2024-02-10 20:00:00,57.76059
2024-02-10 21:00:00,57.67638
2024-02-10 22:00:00,54.82852
2024-02-10 23:00:00,50.72263
2024-02-11 00:00:00,49.86017
2024-02-11 01:00:00,49.31352
2024-02-11 02:00:00,49.10864
2024-02-11 03:00:00,48.97088
2024-02-11 04:00:00,47.69576
2024-02-11 05:00:00,49.32938
2024-02-11 06:00:00,49.65348
2024-02-11 07:00:00,41.88501
2024-02-11 08:00:00,-1.59063
2024-02-11 09:00:00,-17.70973
2024-02-11 10:00:00,-18.38419
2024-02-11 11:00:00,-18.43038
2024-02-11 12:00:00,-18.32363
2024-02-11 13:00:00,-18.28956
2024-02-11 14:00:00,-18.20698
2024-02-11 15:00:00,-12.6791
2024-02-11 16:00:00,40.83979
2024-02-11 17:00:00,52.95464
2024-02-11 18:00:00,53.41296
2024-02-11 19:00:00,53.32421
2024-02-11 20:00:00,53.26699
2024-02-11 21:00:00,53.23073
2024-02-11 22:00:00,53.19253
2024-02-11 23:00:00,52.2183
2024-02-12 00:00:00,49.29622
2024-02-12 01:00:00,48.11484
2024-02-12 02:00:00,47.61448
2024-02-12 03:00:00,47.13342
2024-02-12 04:00:00,52.28596
2024-02-12 05:00:00,56.8932
2024-02-12 06:00:00,63.69033
2024-02-12 07:00:00,52.18647
2024-02-12 08:00:00,20.12263
2024-02-12 09:00:00,2.63875
2024-02-12 10:00:00,0.43382
2024-02-12 11:00:00,0.55643
2024-02-12 12:00:00,-0.37404
2024-02-12 13:00:00,-0.10813
2024-02-12 14:00:00,-0.25981
2024-02-12 15:00:00,9.73714
2024-02-12 16:00:00,49.43
2024-02-12 17:00:00,63.94301
2024-02-12 18:00:00,64.2941
2024-02-12 19:00:00,64.21931
2024-02-12 20:00:00,63.36704
2024-02-12 21:00:00,62.80228
2024-02-12 22:00:00,60.26846
2024-02-12 23:00:00,53.50171
2024-02-13 00:00:00,44.86382
2024-02-13 01:00:00,44.87831
2024-02-13 02:00:00,44.47626
2024-02-13 03:00:00,44.55106
2024-02-13 04:00:00,46.61627
2024-02-13 05:00:00,52.04505
2024-02-13 06:00:00,62.34666
2024-02-13 07:00:00,47.1669
2024-02-13 08:00:00,24.48015
2024-02-13 09:00:00,7.1544
2024-02-13 10:00:00,3.72199
2024-02-13 11:00:00,2.39119
2024-02-13 12:00:00,1.0
2024-02-13 13:00:00,-0.1541
2024-02-13 14:00:00,1.06065
2024-02-13 15:00:00,10.53525
2024-02-13 16:00:00,45.10274
2024-02-13 17:00:00,59.55624
2024-02-13 18:00:00,58.82532
2024-02-13 19:00:00,56.09508
2024-02-13 20:00:00,55.7075
2024-02-13 21:00:00,55.43808
2024-02-13 22:00:00,50.85313
2024-02-13 23:00:00,48.81344
2024-02-14 00:00:00,45.21622
2024-02-14 01:00:00,43.37046
2024-02-14 02:00:00,43.05271
2024-02-14 03:00:00,43.67706
2024-02-14 04:00:00,46.87997
2024-02-14 05:00:00,50.92782
2024-02-14 06:00:00,58.52807
2024-02-14 07:00:00,46.87806
2024-02-14 08:00:00,16.0
2024-02-14 09:00:00,-0.43844
2024-02-14 10:00:00,-2.94275
2024-02-14 11:00:00,-6.52969
2024-02-14 12:00:00,-7.01801
2024-02-14 13:00:00,-4.87822
2024-02-14 14:00:00,-3.86442
2024-02-14 15:00:00,5.54
2024-02-14 16:00:00,44.18434
2024-02-14 17:00:00,58.67214
2024-02-14 18:00:00,59.23174
2024-02-14 19:00:00,59.39912
2024-02-14 20:00:00,56.61361
2024-02-14 21:00:00,56.02
2024-02-14 22:00:00,49.29539
2024-02-14 23:00:00,47.14253
2024-02-15 00:00:00,43.35996
2024-02-15 01:00:00,41.57379
2024-02-15 02:00:00,41.01721
2024-02-15 03:00:00,42.6899
2024-02-15 04:00:00,44.0755
2024-02-15 05:00:00,50.0
2024-02-15 06:00:00,57.98158
2024-02-15 07:00:00,46.43026
2024-02-15 08:00:00,16.98065
2024-02-15 09:00:00,-2.50068
2024-02-15 10:00:00,-7.73925
2024-02-15 11:00:00,-11.8392
2024-02-15 12:00:00,-12.99763
2024-02-15 13:00:00,-12.95565
2024-02-15 14:00:00,-12.92041
2024-02-15 15:00:00,-6.5
2024-02-15 16:00:00,38.06771
2024-02-15 17:00:00,51.59603
2024-02-15 18:00:00,52.66595
2024-02-15 19:00:00,50.21225
2024-02-15 20:00:00,50.07873
2024-02-15 21:00:00,49.71079
2024-02-15 22:00:00,44.77194
2024-02-15 23:00:00,43.68886
2024-02-16 00:00:00,43.75394
2024-02-16 01:00:00,43.03602
2024-02-16 02:00:00,41.13696
2024-02-16 03:00:00,42.86014
2024-02-16 04:00:00,44.01028
2024-02-16 05:00:00,47.87621
2024-02-16 06:00:00,54.56116
2024-02-16 07:00:00,40.89585
2024-02-16 08:00:00,11.48735
2024-02-16 09:00:00,0.99819
2024-02-16 10:00:00,-0.35361
2024-02-16 11:00:00,-2.65901
2024-02-16 12:00:00,-3.0231
2024-02-16 13:00:00,-3.431
2024-02-16 14:00:00,-0.41895
2024-02-16 15:00:00,15.02
2024-02-16 16:00:00,41.69828
2024-02-16 17:00:00,52.6849
2024-02-16 18:00:00,52.45319
2024-02-16 19:00:00,51.99979
2024-02-16 20:00:00,51.85617
2024-02-16 21:00:00,51.38837
2024-02-16 22:00:00,48.34428
2024-02-16 23:00:00,44.58697
2024-02-17 00:00:00,45.16002
2024-02-17 01:00:00,44.5214
2024-02-17 02:00:00,44.0754
2024-02-17 03:00:00,44.6722
2024-02-17 04:00:00,44.51051
2024-02-17 05:00:00,45.00513
2024-02-17 06:00:00,45.16004
2024-02-17 07:00:00,32.15673
2024-02-17 08:00:00,7.97255
2024-02-17 09:00:00,-6.17622
2024-02-17 10:00:00,-7.17573
2024-02-17 11:00:00,-7.24095
2024-02-17 12:00:00,-9.99789
2024-02-17 13:00:00,-9.9129
2024-02-17 14:00:00,-8.62685
2024-02-17 15:00:00,-1.93458
2024-02-17 16:00:00,43.55556
2024-02-17 17:00:00,50.14001
2024-02-17 18:00:00,46.98072
2024-02-17 19:00:00,45.87285
2024-02-17 20:00:00,45.6723
2024-02-17 21:00:00,45.46758
2024-02-17 22:00:00,44.65903
2024-02-17 23:00:00,41.65981
2024-02-18 00:00:00,45.60514
2024-02-18 01:00:00,42.86433
2024-02-18 02:00:00,42.35687
2024-02-18 03:00:00,42.34597
2024-02-18 04:00:00,42.29239
2024-02-18 05:00:00,42.31914
2024-02-18 06:00:00,43.70608
2024-02-18 07:00:00,32.4053
2024-02-18 08:00:00,-1.79596
2024-02-18 09:00:00,-15.57681
2024-02-18 10:00:00,-17.63818
2024-02-18 11:00:00,-18.79704
2024-02-18 12:00:00,-18.88443
2024-02-18 13:00:00,-19.0
2024-02-18 14:00:00,-17.15773
2024-02-18 15:00:00,-4.93497
2024-02-18 16:00:00,40.49172
2024-02-18 17:00:00,52.64675
2024-02-18 18:00:00,52.75161
2024-02-18 19:00:00,52.9741
2024-02-18 20:00:00,52.83596
2024-02-18 21:00:00,52.43433
2024-02-18 22:00:00,47.42577
2024-02-18 23:00:00,43.10899
2024-02-19 00:00:00,45.28454
2024-02-19 01:00:00,43.31796
2024-02-19 02:00:00,43.08
2024-02-19 03:00:00,43.36929
2024-02-19 04:00:00,44.7571
2024-02-19 05:00:00,50.0
2024-02-19 06:00:00,51.8033
2024-02-19 07:00:00,43.99773
2024-02-19 08:00:00,34.89907
2024-02-19 09:00:00,32.45834
2024-02-19 10:00:00,32.12132
2024-02-19 11:00:00,31.74077
2024-02-19 12:00:00,30.81513
2024-02-19 13:00:00,30.89316
2024-02-19 14:00:00,31.92388
2024-02-19 15:00:00,35.22373
2024-02-19 16:00:00,49.52682
2024-02-19 17:00:00,56.77873
2024-02-19 18:00:00,57.10472
2024-02-19 19:00:00,56.48392
2024-02-19 20:00:00,55.78781
2024-02-19 21:00:00,54.40285
2024-02-19 22:00:00,45.31899
2024-02-19 23:00:00,41.90339
2024-02-20 00:00:00,38.71544
2024-02-20 01:00:00,38.09262
2024-02-20 02:00:00,38.10366
2024-02-20 03:00:00,38.13419
2024-02-20 04:00:00,38.26131
2024-02-20 05:00:00,44.75131
2024-02-20 06:00:00,51.98588
2024-02-20 07:00:00,50.85159
2024-02-20 08:00:00,40.19394
2024-02-20 09:00:00,38.03796
2024-02-20 10:00:00,35.16568
2024-02-20 11:00:00,33.65872
2024-02-20 12:00:00,32.27059
2024-02-20 13:00:00,33.43459
2024-02-20 14:00:00,34.85145
2024-02-20 15:00:00,39.44178
2024-02-20 16:00:00,53.90835
2024-02-20 17:00:00,60.05779
2024-02-20 18:00:00,59.80514
2024-02-20 19:00:00,56.63627
2024-02-20 20:00:00,56.27325
2024-02-20 21:00:00,55.84702
2024-02-20 22:00:00,46.66255
2024-02-20 23:00:00,42.02337
2024-02-21 00:00:00,42.09446
2024-02-21 01:00:00,38.42911
2024-02-21 02:00:00,36.97562
2024-02-21 03:00:00,36.82497
2024-02-21 04:00:00,37.78845
2024-02-21 05:00:00,43.71414
2024-02-21 06:00:00,54.74684
2024-02-21 07:00:00,42.17198
2024-02-21 08:00:00,26.01623
2024-02-21 09:00:00,3.67506
2024-02-21 10:00:00,-1.56358
2024-02-21 11:00:00,-2.92071
2024-02-21 12:00:00,-4.37229
2024-02-21 13:00:00,-4.09738
2024-02-21 14:00:00,-3.65756
2024-02-21 15:00:00,2.19796
2024-02-21 16:00:00,38.43914
2024-02-21 17:00:00,49.70514
2024-02-21 18:00:00,49.84885
2024-02-21 19:00:00,49.61517
2024-02-21 20:00:00,49.68465
2024-02-21 21:00:00,48.90019
2024-02-21 22:00:00,43.53737
2024-02-21 23:00:00,41.52289
2024-02-22 00:00:00,34.22853
2024-02-22 01:00:00,34.40559
2024-02-22 02:00:00,33.96863
2024-02-22 03:00:00,34.27082
2024-02-22 04:00:00,40.67
2024-02-22 05:00:00,47.41377
2024-02-22 06:00:00,63.325
2024-02-22 07:00:00,43.56211
2024-02-22 08:00:00,11.95709
2024-02-22 09:00:00,1.4344
2024-02-22 10:00:00,-5.32868
2024-02-22 11:00:00,-7.3078
2024-02-22 12:00:00,-8.44353
2024-02-22 13:00:00,-8.0
2024-02-22 14:00:00,-7.46523
2024-02-22 15:00:00,0.18376
2024-02-22 16:00:00,39.26008
2024-02-22 17:00:00,59.92454
2024-02-22 18:00:00,61.44325
2024-02-22 19:00:00,58.41479
2024-02-22 20:00:00,58.52888
2024-02-22 21:00:00,57.67037
2024-02-22 22:00:00,47.96257
2024-02-22 23:00:00,42.79508
2024-02-23 00:00:00,39.40417
2024-02-23 01:00:00,37.40657
2024-02-23 02:00:00,34.98823
2024-02-23 03:00:00,35.14417
2024-02-23 04:00:00,38.69087
2024-02-23 05:00:00,44.44773
2024-02-23 06:00:00,53.9099
2024-02-23 07:00:00,45.09239
2024-02-23 08:00:00,26.47959
2024-02-23 09:00:00,12.18
2024-02-23 10:00:00,3.49943
2024-02-23 11:00:00,0.69497
2024-02-23 12:00:00,-0.90971
2024-02-23 13:00:00,-1.96832
2024-02-23 14:00:00,-0.67028
2024-02-23 15:00:00,10.73395
2024-02-23 16:00:00,38.91656
2024-02-23 17:00:00,53.73651
2024-02-23 18:00:00,53.26
2024-02-23 19:00:00,50.46068
2024-02-23 20:00:00,51.84206
2024-02-23 21:00:00,50.29235
2024-02-23 22:00:00,41.3325
2024-02-23 23:00:00,40.99583
2024-02-24 00:00:00,35.9526
2024-02-24 01:00:00,35.71495
2024-02-24 02:00:00,35.56518
2024-02-24 03:00:00,35.28066
2024-02-24 04:00:00,35.64569
2024-02-24 05:00:00,36.33646
2024-02-24 06:00:00,40.97852
2024-02-24 07:00:00,31.68012
2024-02-24 08:00:00,23.01451
2024-02-24 09:00:00,10.37563
2024-02-24 10:00:00,3.88366
2024-02-24 11:00:00,-0.67903
2024-02-24 12:00:00,-4.85364
2024-02-24 13:00:00,-6.39599
2024-02-24 14:00:00,-4.56325
2024-02-24 15:00:00,2.44292
2024-02-24 16:00:00,29.85539
2024-02-24 17:00:00,44.96839
2024-02-24 18:00:00,45.06097
2024-02-24 19:00:00,44.45743
2024-02-24 20:00:00,44.27715
2024-02-24 21:00:00,41.00021
2024-02-24 22:00:00,39.55385
2024-02-24 23:00:00,35.87979
2024-02-25 00:00:00,32.91904
2024-02-25 01:00:00,32.60561
2024-02-25 02:00:00,32.73093
2024-02-25 03:00:00,32.08584
2024-02-25 04:00:00,32.85838
2024-02-25 05:00:00,33.24181
2024-02-25 06:00:00,31.84045
2024-02-25 07:00:00,21.55105
2024-02-25 08:00:00,4.09528
2024-02-25 09:00:00,0.11544
2024-02-25 10:00:00,-3.99166
2024-02-25 11:00:00,-6.75805
2024-02-25 12:00:00,-10.70985
2024-02-25 13:00:00,-10.01895
2024-02-25 14:00:00,-2.04533
2024-02-25 15:00:00,1.71897
2024-02-25 16:00:00,31.8274
2024-02-25 17:00:00,40.86649
2024-02-25 18:00:00,41.7034
2024-02-25 19:00:00,41.15613
2024-02-25 20:00:00,40.69108
2024-02-25 21:00:00,40.13545
2024-02-25 22:00:00,35.68806
2024-02-25 23:00:00,31.25817
2024-02-26 00:00:00,30.0
2024-02-26 01:00:00,30.03236
2024-02-26 02:00:00,28.92227
2024-02-26 03:00:00,29.39085
2024-02-26 04:00:00,30.83438
2024-02-26 05:00:00,35.03279
2024-02-26 06:00:00,37.75594
2024-02-26 07:00:00,33.10302
2024-02-26 08:00:00,28.30652
2024-02-26 09:00:00,21.68478
2024-02-26 10:00:00,20.26683
2024-02-26 11:00:00,18.49503
2024-02-26 12:00:00,17.83393
2024-02-26 13:00:00,19.36624
2024-02-26 14:00:00,21.91012
2024-02-26 15:00:00,29.25177
2024-02-26 16:00:00,35.58927
2024-02-26 17:00:00,44.83072
2024-02-26 18:00:00,44.88835
2024-02-26 19:00:00,43.45921
2024-02-26 20:00:00,42.77412
2024-02-26 21:00:00,40.70345
2024-02-26 22:00:00,32.76862
2024-02-26 23:00:00,31.09838
2024-02-27 00:00:00,28.2881
2024-02-27 01:00:00,26.86644
2024-02-27 02:00:00,27.35349
2024-02-27 03:00:00,26.78231
2024-02-27 04:00:00,30.92313
2024-02-27 05:00:00,32.14784
2024-02-27 06:00:00,41.68355
2024-02-27 07:00:00,19.14
2024-02-27 08:00:00,-5.6836
2024-02-27 09:00:00,-28.0
2024-02-27 10:00:00,-28.0
2024-02-27 11:00:00,-30.0
2024-02-27 12:00:00,-30.0
2024-02-27 13:00:00,-30.0
2024-02-27 14:00:00,-31.01
2024-02-27 15:00:00,-30.0
2024-02-27 16:00:00,11.28
2024-02-27 17:00:00,32.32
2024-02-27 18:00:00,34.03
2024-02-27 19:00:00,33.72
2024-02-27 20:00:00,47.21957
2024-02-27 21:00:00,46.19113
2024-02-27 22:00:00,46.65776
2024-02-27 23:00:00,37.76064
2024-02-28 00:00:00,31.50004
2024-02-28 01:00:00,30.3564
2024-02-28 02:00:00,30.13387
2024-02-28 03:00:00,30.94331
2024-02-28 04:00:00,29.36493
2024-02-28 05:00:00,40.99234
2024-02-28 06:00:00,45.52815
2024-02-28 07:00:00,30.26401
2024-02-28 08:00:00,-3.87657
2024-02-28 09:00:00,-17.61576
2024-02-28 10:00:00,-20.08748
2024-02-28 11:00:00,-20.29938
2024-02-28 12:00:00,-20.90515
2024-02-28 13:00:00,-20.6001
2024-02-28 14:00:00,-20.2799
2024-02-28 15:00:00,-12.46242
2024-02-28 16:00:00,22.5668
2024-02-28 17:00:00,45.06441
2024-02-28 18:00:00,46.47807
2024-02-28 19:00:00,44.74035
2024-02-28 20:00:00,42.93634
2024-02-28 21:00:00,41.42881
2024-02-28 22:00:00,32.23181
2024-02-28 23:00:00,33.01324
2024-02-29 00:00:00,31.33083
2024-02-29 01:00:00,31.62669
2024-02-29 02:00:00,30.09684
2024-02-29 03:00:00,29.69444
2024-02-29 04:00:00,30.48848
2024-02-29 05:00:00,31.95163
2024-02-29 06:00:00,43.11411
2024-02-29 07:00:00,28.39986
2024-02-29 08:00:00,-5.71911
2024-02-29 09:00:00,-17.91268
2024-02-29 10:00:00,-20.01207
2024-02-29 11:00:00,-22.50304
2024-02-29 12:00:00,-23.15069
2024-02-29 13:00:00,-22.88
2024-02-29 14:00:00,-19.66327
2024-02-29 15:00:00,-13.123
2024-02-29 16:00:00,24.47993
2024-02-29 17:00:00,43.60503
2024-02-29 18:00:00,44.44384
2024-02-29 19:00:00,42.91024
2024-02-29 20:00:00,42.20593
2024-02-29 21:00:00,41.98504
2024-02-29 22:00:00,31.25024
2024-02-29 23:00:00,29.425
